Z,W,X,Y
1,-1.66044054,1.0608497825265586,1.4666350428645216
0,0.7854601633943101,0.042413711,1.0305760892881903
0,-0.467435759,1.198245257087987,-0.470603403
0,-1.337191921,-0.803367495,-2.564632775
0,-0.743779638,-1.700907816,-4.443691602
1,1.5098238168131466,1.6641869345294311,3.303810701823773
1,0.5480941340314534,0.2699037429874108,0.6953352339522453
0,0.12335960206395612,-1.395233264,-0.802809147
0,-1.250981484,-0.356933707,-0.377699296
0,1.5896106839620907,-1.823174844,-1.051789914
1,0.9279454473516281,2.065757853517078,4.24697757
0,0.049262502,-0.085227653,0.29390989568542125
0,0.097477708,0.35663378655695044,0.6962672333477058
0,-0.160707695,-2.058982033,-2.611938115
1,-0.503024464,1.051638444045177,1.9597510438275465
0,0.3331513143951503,0.5354640454719963,0.18385153488655026
1,-0.576715441,1.515009883596063,1.777035450147953
0,2.3331891331485184,0.9910451995659848,3.8078499454828956
1,-0.58241677,-0.360292308,-1.061488305
0,-0.37957592,0.6822479413821321,0.6193258951209952
1,0.6571015942334074,0.7017084396389348,0.062598482
1,1.9236382312630904,0.7912622206290617,2.1580939200019924
1,0.39688856921686994,0.9721889307742836,2.2666467483844874
0,0.8387941596279919,-0.101143607,1.518133669
1,-0.937392989,1.4107135107476554,1.0009181258505935
1,1.269753805873493,1.354526920981937,3.5659262164402015
1,-0.116232306,0.5997547824867318,-2.923891773
0,0.6264215453524054,1.849012722783384,3.426069338391931
0,0.076038656,0.8078760403506572,0.9901043504569187
1,0.5365974554905363,2.0204230656785533,3.2829623903116225
1,-0.009943076,1.418626785187658,1.3710349366908474
0,2.180723116902012,-1.096372078,0.20879340370830557
0,1.056796671548214,0.26187391616430844,1.1543103394256466
0,0.1931564564788218,-2.10358473,-3.256329753
0,-0.1872432,0.058216459,-0.165456093
0,-1.056668643,-0.091775176,-1.508317341
1,-0.999677716,0.6797739143581056,0.28853283759498477
0,-0.649515713,1.520189947,-0.111078571
1,-0.863730269,0.7230582123537221,-0.94459016
0,-1.448252964,0.2771767164669103,-2.123551342
1,2.3032607742761018,1.5363768594706757,4.658219365211446
0,1.5205049314081123,-0.008852283,1.1515433275539482
1,-1.534594736,2.118104207,1.1381533010694498
0,1.268300707965752,-0.078920915,-0.287117582
1,0.5222599243216485,2.4683740088094215,4.198626561486585
1,0.37411082438700316,-0.900399173,0.18893575798935147
1,-0.648035657,1.138055134,2.1033192213573813
0,0.31310847663575364,-0.451232767,-0.11968042
0,2.2868188430403382,-0.211839348,1.7353911178699415
0,-0.801670402,0.1081003751573508,-2.006681518
0,0.079807167,-1.828417373,-2.19317107
0,-0.003720838,-1.04075516,-1.608047444
1,0.24707915451761384,2.5317605663594893,3.9236321057276773
0,-1.149908504,-0.688710427,-2.774135961
0,-0.282462316,1.2616006400196564,1.7337041185255548
1,-0.849705527,0.5706754314566199,-0.124341161
1,0.7357176743981219,2.5670617449621487,4.528462692036571
0,-0.201431153,-0.58978351,-1.935502526
0,-0.369510003,1.0093522520029745,0.028874679454642838
0,-0.16195297,-0.951163885,-2.128442227
1,0.6821187983073059,3.1331299222702738,5.535850995745141
1,0.11559847960007895,0.990623233,2.6483288182706692
0,0.063608455,0.081160607,0.46321038267091885
0,0.9116230728543198,0.85020334,4.021093437
1,0.6735595729924898,-0.085395207,2.003323030728417
1,2.3643913348695067,2.2311163738489252,5.271290105291445
1,0.9679846216693411,0.3300700897259974,1.3559031181059773
1,-1.519790914,0.9915330490346055,0.29061392428759336
0,-1.022903234,0.06866176,-1.619565101
0,1.6621911678128154,0.6442374999648544,1.0582733771031523
0,1.7497262382566088,-0.284965803,3.2374066715649725
0,-1.022102323,-1.6786297,-4.567774807
1,0.8342709405222339,0.078981671,1.6612913605040205
1,-0.067001333,2.5234286981044036,2.2720207068390152
0,-2.089425299,-0.950759862,-2.186709905
0,-0.09648901,-0.26128778,1.2624619330956235
0,-0.215474826,0.40940129070486386,-0.549886204
0,-1.132622517,0.8763513317800448,-0.214588431
1,-0.509204145,1.4945151742708687,0.5415878699677963
1,-0.217596342,1.5073118605220737,2.1794347551333253
0,-0.59346958,-0.384453439,-1.439829425
0,-0.268740402,1.2727239398157812,3.8149894997241915
1,-0.268097359,0.9613373689772606,1.1844420182539734
0,-1.863043936,-0.640045277,-3.549047773
1,1.3453694476035638,0.4350245098030596,1.6132487421184256
1,0.7102288213231466,0.27134990945789517,1.6623237403298787
0,0.6635031546493549,-0.867599244,-1.80444035
0,-0.557492249,-1.398764728,-1.929794372
1,-0.148566108,0.4028623213601985,0.095212756
1,-1.430249424,1.4907349115791984,-0.571479587
1,-0.22639856,0.2961862127779137,1.050327091678251
0,0.3816426996335832,0.9466971404878118,1.3339046604448517
0,0.6828382064411728,0.014901966095320103,0.3244960045693293
1,0.6561103962585062,0.5595782723518388,-0.553415529
1,1.5674306747320268,0.24859166255520648,4.050127917200816
1,0.30472477588906405,2.1979496216837218,4.270152693431699
1,-0.974698393,0.27162169106549083,-1.336228368
0,-1.472442925,-1.023060277,-2.861340153
0,-0.403118406,0.1252464147285678,0.22906793898834338
1,0.24289151490366265,0.32014941703772404,1.5028397226693198
1,-0.002136926,-0.116170132,-0.404080077
1,-0.065502894,-1.145314511,-1.627472988
1,-0.367676866,1.0473148637551837,3.6196778236442615
1,-1.401713143,0.08261327,-0.728600645
1,-1.108097101,-0.522718333,-3.107329662
0,0.13746184336323103,-0.159565208,-0.797086614
1,-0.192226112,-1.367532127,-0.842831107
0,0.5033765597535971,0.99712666,1.0862614441165064
1,-1.432393505,-0.709549821,-1.330450766
0,0.33115435480727373,0.9488801613940767,2.3002289597722214
0,0.042762961,-0.391855336,-0.323565628
0,0.9606352124862577,-0.110543831,1.503474135616262
1,-0.401640011,0.5226455576409097,2.335807250459263
0,1.592389963622656,0.076719534,2.9193462227876203
0,1.4493902225293382,-0.369762569,0.977046931
0,-0.336380834,-1.105073275,-2.431422826
1,-0.889383952,1.0616514538027921,1.0924056114026415
0,-2.914693659,1.7116231826803432,-0.374313888
0,0.7658968383574833,0.24209595555282593,0.5007377498037087
1,-0.075846993,-0.175798573,-1.802502644
0,0.3717138513659492,0.5975904728219998,0.9681789323747796
0,0.6249169239822494,0.6585148900947216,1.6616365377939633
0,0.011207655063357181,-2.285005806,-4.523821301
0,0.26088584258193903,-0.809414158,0.3692178684294133
0,0.017705443505238134,0.05555915,-1.095391604
1,3.686365569696806,-0.202457494,3.0514035147150693
1,-1.297835529,1.7451937180512287,1.7782605836810657
1,1.5994700242386466,0.5998671017083981,3.0041029233058634
1,0.14312327981716194,2.0834681498470564,3.7601185311251735
0,-1.318679924,-0.030734614,-1.10436517
0,-0.332931917,0.4110757957485772,-0.042423259
0,-0.250309588,1.0805713758720263,0.7255814865956958
0,-0.956507237,0.19500240598287782,0.8965609613659555
0,-0.534111992,0.027843743,-0.557747878
0,-1.494216306,-1.324896198,-2.012598483
0,-0.561009246,-0.088977522,-0.835709302
1,1.2290058951221339,0.47628443751401384,1.8781507397397417
0,-1.386626723,1.0227269096384681,0.8649242236256355
1,0.4693893175863081,0.12638037816136904,1.3863906496748464
0,0.15576270797279793,-0.321409657,-0.052394711
1,-0.032660316,0.3526583365876571,-1.162440421
1,-1.475824173,2.581506079762212,1.5871550860927732
1,0.13899876980065526,-0.267570213,0.2997894793753543
0,1.4595117714403911,-0.497054178,0.05097294
0,0.001005617,-0.688952151,-0.922094111
1,-1.399913943,0.721326296,0.43892559457952873
0,-1.341547456,0.8553853394559796,0.13101839730843653
0,-0.079812016,0.7818558703273257,3.023149227
1,0.9064898851116753,0.20331428487623737,1.637234625473322
1,0.4371948318646845,0.5992352211714802,-1.490902528
0,-0.219754697,1.9207553699585527,2.5914184570223116
0,0.15600231033674836,-1.526846225,-3.081024258
0,-0.859568543,0.7846378147722078,0.8828894809579378
1,-0.654398121,0.081407362,-0.396405037
0,-0.031967001,-1.293262401,-2.054673906
1,-0.123086341,0.9324039890638506,1.1448424977881728
1,-0.959294269,1.2192800171135598,-0.263718414
1,1.1516423948326011,-1.251804238,-0.437008144
1,0.4662221435666095,1.6057417573685382,2.5341651122477886
1,0.1959251189458306,2.7072190853709635,3.801295715122796
0,1.515794475091847,2.567356334238375,7.615117116048861
1,0.7625558808234608,-0.879244866,-0.98514257
1,-0.774585079,1.9542968073847495,2.846127315463806
0,0.17389602390334702,2.6778883051469227,5.091307724449696
0,0.825562224,-0.140701783,0.6556349284830656
0,-0.717155882,-1.29469998,-2.985654212
1,0.8644051753139715,2.1744220540668806,1.5857339857935195
0,0.8203713989753127,-0.422795629,-1.443215866
0,-0.053676817,0.14851983526896706,0.6862270564884085
1,-1.423723563,2.3505221709758746,3.6417702271034535
1,1.9983150119818067,0.9617150142603518,3.931885633
0,-1.438875094,-0.649230865,-2.635963861
0,1.6153888779765377,-1.182340672,-1.487221948
0,1.4569616772544909,-1.237046732,-0.975470727
1,-0.564998966,-0.204587241,-2.092782422
0,1.4286853162269026,-0.989039763,-1.712271731
0,-0.790975691,0.8300231219212323,1.1257941991045404
1,1.0910674048430007,0.17917580647968656,0.4883515922743379
1,-0.529618834,2.127911003827866,2.508131382264467
1,-1.351576334,1.412584794061492,1.4067954634652728
1,0.21869724361269705,1.0892807153645787,1.188248830356384
1,0.34208770472382205,2.0873310379000736,3.531907967997537
0,0.4345776733653143,-0.175011196,2.0253273094698625
0,1.2746426558625288,-1.133184243,1.0463572786520843
1,-1.726968583,0.9363532161491291,1.4935566794926518
0,-0.919109801,-0.998997082,-3.806453809
0,2.1821455460100494,-0.308692308,2.844090128655611
0,-0.755958234,-0.995357462,-2.527281955
0,0.46723784966173176,-0.080546167,0.7514848219740355
0,-1.41392998,-1.149971759,-3.767875436
1,0.9237778727847926,0.039312541,1.7935907825895425
1,0.2839701360721471,1.7459041501184045,2.4236347908951186
1,1.7139574991429516,0.44492152247199335,2.3947285900579574
1,0.19079847079806328,-0.06856487,-0.583257468
1,0.9104128408650948,0.887480536,2.8322209232678293
0,0.031823439527888624,-0.287480906,-2.248059267
1,0.2288644773314281,-0.089441483,0.3627490021488249
1,1.0293569925119255,1.0462509778481681,2.4131474999257643
0,-0.612465125,0.6878153165395439,1.765646730284153
1,1.1749502635393219,1.075836671596684,3.7395650730821464
1,-0.663024569,0.8747406109900643,-0.127989199
1,2.0663616690266258,1.3676837343486472,3.373604365952477
1,-0.059040523,-0.294884834,-0.695555263
0,1.1774427646398697,0.16394173656507305,1.553816584234607
0,0.14413690657677067,-1.147845938,-1.55102146
0,0.9907320799914568,0.15620156000943053,1.0297015183508258
1,1.1229152441129777,1.407164497767543,3.687961871071321
0,1.5653419744722672,-0.146708542,2.2053039455274046
1,0.7718422850074422,-0.211175763,0.3499947228932409
1,0.2679859427021562,0.42590171362424234,0.5463601277163147
1,1.3297885585519502,1.851510180741988,3.8142582082853527
1,0.058611985,2.150560202904229,1.9542384344407007
1,1.4771047143034752,0.8493268993135871,3.9511090145159744
1,-0.417736869,0.6252299067745031,1.108022884428849
1,0.14629822545054397,0.4896559190147646,0.21515143736747888
1,1.8038863791101463,2.6188993939866485,5.330074572896173
0,0.16771454041097142,-0.951816977,-1.600349745
1,-0.698282676,1.551402944987312,3.0484374544429156
0,-0.070228457,0.36316982692822203,-0.093876185
1,1.5577305338715766,1.869939136561845,4.384608678913981
1,-1.428650212,1.1232090149578504,-1.406636652
1,-0.176712149,-0.519675706,-0.617088434
0,0.027105882597510372,-1.223625622,-0.953239528
1,0.6306481857746887,0.7562968621901858,1.1851197295390055
1,-0.091984128,2.3088091864514473,4.350476449499647
1,0.042984985,2.9152671904815497,2.738990631
1,0.7360783019689201,-0.030764797,0.46996127488377104
0,-1.395283205,-0.412950331,-2.884930046
0,1.0196468822456803,0.1367933207525544,0.7924729212392649
1,-1.388749602,1.030519900146635,0.5311027763373841
1,0.6493437554749489,2.9601316296521727,6.421095333
0,0.726849232,0.7199823970992254,1.931134551696882
1,-0.408561665,2.014176818914982,2.3374682580413917
0,-0.318948432,-1.213885645,-3.546258186
0,0.48754836770690274,0.092809086,1.7426244618686089
1,0.45907074712827456,0.7561222710958294,1.7988257665629201
1,0.218544405,1.8127418857741335,2.7094840131470956
1,-0.84298579,1.005144537334378,1.615674938739024
1,-0.654376707,0.20649732623557526,-0.191706253
0,2.8031238969685255,0.20261743861780818,5.105067236359748
0,1.089593032933258,1.2630361467745403,1.9583170798775642
1,0.9019993629965701,1.9096261901148035,3.8446851443768333
0,-1.045497309,0.3254390500073678,-0.622085939
0,0.5794884125414117,-0.381459803,0.26495952517938803
1,1.2246634013998525,1.5684314135963104,3.7883141890651917
1,0.983008798,2.7235587498183866,5.669645765310669
1,-1.256819366,2.6734282016780972,2.460560712
1,-0.1339551,1.1187829502717352,2.397141735
0,-0.391162893,0.7575146109071809,0.10776761236479449
0,-1.20451113,-0.706679616,-2.144289228
1,0.5742847288017595,0.4992784890800537,0.8320357293724678
0,-2.785617292,0.097944022,-3.083961393
0,-0.196921576,0.5097690727900326,-0.074749638
0,0.5308582629650654,-0.724681539,-1.066881217
0,0.4850046280925987,0.7261119787937508,2.191455804020458
1,0.9440876137848777,0.8551254858559926,1.2674216446508648
1,0.19048995676636557,2.154173065720318,3.3614846683151347
0,-1.010193256,-0.26799352,-1.839610785
1,-1.749018006,2.7953962523921057,1.7855939818455786
1,0.017732022043679456,-0.385949417,-1.032631514
0,1.513798254214146,1.117058030235825,3.012019399839976
0,-0.274919944,-0.09066174,-0.478453655
1,0.14911255753556135,0.7500957573755086,0.666327335
0,0.6647349516563343,-0.3984857,-0.805285435
0,0.360146369,-0.105901563,0.17300843103811714
0,-1.707377317,0.27225465431613305,-3.597805042
1,-1.101526634,0.5847672724141164,-1.205500081
0,0.2553871355345051,0.23355648807230595,0.7261763681220439
0,0.650480801,1.1209158416731517,1.360256536906073
0,0.39010329519369824,-1.455896467,-2.752807753
0,1.242847458792105,0.3881467025720651,1.2256660733042524
0,0.14688648069216992,-1.666957683,-1.161643409
0,0.28543434030213755,1.4195661346259014,1.1597386745217924
1,0.7184350813258975,0.844506187,3.1212319372112924
1,0.7216471437997987,0.8845226713783578,1.9554677853903384
0,0.180122456,-0.625271191,-1.108634925
0,-0.973094616,-0.849821735,-0.496871684
1,0.4019756463033585,2.468647164811479,5.634781758089998
1,0.45150686,1.5677455557405033,2.051405058830961
0,1.9055830277910228,-0.315241159,0.74311889
0,-0.924023019,0.8159628432675874,-0.055990223
0,-1.110991539,-1.103495205,-3.877801019
1,-0.069802266,1.156347518359884,1.6030563142143783
1,1.1040685551806217,1.8243481760399056,4.9573800486437225
0,-0.482252976,-0.898202578,-0.850484912
0,1.186256591839212,-1.225824483,-1.355476263
0,0.30047509957360796,1.3028405297239292,3.211797954596084
0,-1.132529284,-1.286564021,-3.449806065
0,2.2485926061680326,-0.378695526,0.9850561382311678
1,-0.184891409,0.276535653,1.1824970633838037
0,1.2860441779780496,-0.332825801,-0.741000592
1,-0.597037927,-0.056834071,1.3006138899986563
1,-1.689496201,1.0356680883026752,0.6103542980677149
0,1.0018928771820392,-1.595856435,-0.942233755
1,-2.80659131,1.1188493873134913,-1.350381012
0,1.1915499549111677,0.4747447078108237,2.419355125291732
0,-1.003284965,0.6577623601293295,0.016647164
0,-1.941553623,-0.910314305,-3.98958244
1,0.3389033513969689,0.26213292662806653,-0.408134164
1,0.23034253897804766,3.1387511462561273,4.252222702
0,-0.227294796,-1.320131757,-2.699897281
0,0.9008594074258855,0.7784139753288787,0.076788335
1,-0.178877842,0.6721135559603952,0.8055530975776346
1,0.2140779837480243,0.6219826793072472,0.5889442134659052
1,-0.968838325,2.3046244687757165,1.6965958149670506
1,0.34388455497677883,1.446937091180209,0.34935309522415325
1,-0.209762,1.796434891601347,1.885488192592904
0,-0.091685455,-0.146989097,0.2606737318281712
0,-0.147512572,-0.822665687,-1.807166392
0,-1.103302858,0.7865206001931611,-1.091479776
1,1.2884809208639627,1.0708075146108018,1.190923678693379
1,0.6050384842222764,0.4249800081888392,1.1236062183424786
1,-1.402233,1.5836513470878035,1.435018025054283
0,0.054960799,0.5960231686886734,1.1341934026401914
1,0.3143437910474653,-0.66088263,-2.295670135
0,0.13412224764470637,-0.160332844,-0.547295465
0,-0.445931774,-0.35284864,-0.500429023
0,-1.93704084,-0.813201715,-2.160856427
0,1.5202609934306355,-0.272840779,0.10063693708995047
1,-0.338424324,0.078365426,0.26695813975332167
0,0.36944371385738356,1.6375060539883337,1.7530330693190896
1,-0.278165517,0.5117710086138095,-0.9423252
0,0.073701508,0.6759474484145728,1.3052222874898225
1,-0.697178284,1.437561678167766,0.6832470285570381
0,0.2530135258863416,-1.300547239,-2.290408996
1,1.433310337899474,-1.726017993,-0.118121493
0,-0.742767473,-0.542996846,-2.296662242
0,1.254319752465003,0.4348621785004569,1.908235057799387
0,2.0788381644058873,-0.700385036,0.4831084950270571
1,-0.671785217,1.7139199873914857,2.7759769242519035
0,0.30239725523174765,-1.40256571,-2.914950721
1,-0.98453003,-0.523626069,-1.835271088
0,-0.984652935,0.09928327,1.0854519942306173
1,-0.969103508,1.031297773130289,1.1006836578263266
0,0.015918044872261575,-0.408043958,-0.361839414
0,-1.411481993,0.094764431,-0.877174401
1,0.009694627,1.6475693556117526,2.630950770627127
0,1.4792083332789818,1.1614094884158186,2.900621748748209
0,0.035919855351354696,0.38521493899641196,1.1925568742055654
1,-0.436533586,2.2215198636187727,0.7877186120844151
0,-1.366261615,-1.564572646,-4.418581997
1,-0.822121942,2.8492156224026965,2.7146156007824627
1,-0.384413949,1.8809643183942142,2.083583883
0,0.6496533292147492,0.18108260988733807,-0.21443328
1,0.332288468,1.4699201158244393,4.651637760315085
0,0.061920739,0.3368320894237594,0.5821908211845744
1,-2.790799267,0.694076849,-1.089367071
0,-1.244388225,0.8046582007918356,-0.016900285
0,-0.646915288,0.580907381,0.7744824955254318
1,-0.299936079,-0.738720215,-1.04121186
1,-0.69058865,0.30609435683263764,-0.361910926
0,0.19414058738973622,0.6376271934125332,-0.294987472
1,-0.3834963,-0.009561362,-0.686388912
1,0.076184332,-0.47197636,-1.370296711
1,0.031615812,1.4458587740859263,2.2064430312541687
1,0.817203061,0.4231690087459339,0.37258034268675355
1,-1.660154688,1.8653473399788192,-0.094543384
0,0.23410655213025103,-0.048873243,2.084733072219624
1,-0.75929703,1.1717192215034673,0.46591184600844227
1,-0.936135563,1.6617245361543234,2.0701258775474702
0,0.8963332770547607,-0.948008664,2.471844963210346
0,-0.511944192,1.1293569458659882,-0.040737747
1,0.862975522,0.5499124796498438,1.5598784981465186
0,0.9968487141513933,0.7995279975171515,3.3263991066986507
0,0.11677985387920033,-0.493335343,-1.41113575
1,-0.668215759,0.8391626845417877,-0.244000558
0,-0.826608453,-0.331250222,-1.708846923
0,2.0533197286934826,0.623906533,2.560555255964948
1,-0.071612847,2.4090699983309944,2.8888339384847423
1,-1.914076126,0.8270396268524627,-0.527976788
1,-1.256535891,1.939656298139476,0.6858888453946342
1,-0.584022804,1.8281301537160823,1.4033572840114226
1,2.276536933908689,0.605093152,2.0104795801654465
0,0.2511688682508028,-3.311210588,-4.20620331
1,0.6457402838152491,0.30195134118996425,0.545593143
0,-0.151217445,-0.397951428,-0.985286511
1,1.3512336845308288,0.49944279072043685,2.3743147659625405
0,-0.997694035,-0.164287062,-3.028173356
1,-0.170927491,1.892089837372687,3.576846962368269
1,-1.561380767,1.405535123120372,-0.587038793
1,-0.285971067,-0.007447324,-0.826637873
1,0.5394561566960804,-0.577579696,-0.632779497
1,0.32620663135435146,0.45285037230096503,2.022909667293934
0,1.6636636957884066,1.9484804597165226,5.219311302411485
1,-1.283395858,2.4716739829797825,2.405407309660293
0,0.8642746194083644,0.9838179501706703,4.310569872959654
0,-0.104496783,-2.785460151,-3.513014138
1,0.21180008658298877,1.1994091264552713,1.7041559985015187
0,-0.536895196,-0.164205348,0.9799264851589091
1,-0.636246148,0.718690135,0.7654362326091375
0,0.9380149056963963,0.9122664274793686,3.142821155371463
1,0.33968116929459924,2.3499027808607513,2.941960096556692
1,0.6348715476685818,2.4988895092940537,3.4981985622666745
0,0.14955310274766928,-0.165872631,-0.541421645
1,0.5200147221078333,0.6104613432283756,2.2250906037079186
0,-0.163718453,0.16350492347885853,-0.329557087
1,-0.727872876,1.7445866219551331,1.1778216508810846
1,0.565941031,1.3227451942950854,2.218997965588947
0,-0.378191059,1.6843457555750776,2.1186587075658325
0,-0.580944148,-0.495707923,0.059215849967041656
0,0.5961023598923111,1.0297002335812024,1.9120312529624954
0,0.3652304628380114,2.1280641328405148,2.8052417725942695
1,-0.289364049,0.8592175852185414,0.9286484027375282
1,-0.09348642,1.7640329872098506,2.5073199803717348
0,1.533430684585392,-0.231098997,0.4076513798706771
1,0.799854033,0.41557714887226793,0.8410928653140907
0,-1.628334053,0.1942664445176272,-1.086324587
0,0.460605608,-0.300909354,-0.652757287
0,1.8574294747626465,-1.151308804,1.6133054302200784
1,0.35297457869353493,3.3605892328166322,5.789031250713861
1,-0.01110442,0.5227046426441386,1.217992952421685
0,-1.073689037,-0.928725321,-2.625511916
1,-0.641430071,-0.216091659,0.1654607215853413
0,1.1504339133379824,0.4301260302463042,0.075487762
1,0.095042555,1.645267445697106,3.4846089683051886
1,-0.566806889,0.356943351,-0.405467208
1,-0.853813137,2.6755524281258616,3.2486647850463535
0,-0.407694274,0.4793673235375052,0.8542176239793435
0,-1.152341677,-1.054594204,-2.984685263
1,0.10518233221100001,0.038940471,0.33090619713714475
1,0.8307010232864969,-0.693461903,0.064668153
0,-0.394910808,-0.703274056,-0.141073062
1,-1.360053548,0.13753528503267531,-1.731657349
1,-2.121632095,0.45767999040941565,-1.674978528
0,1.020015134366071,1.0956243869203377,1.7618112051140102
1,-0.108472096,2.087925186812681,2.160414127458586
1,1.4693767273949818,0.897052965,2.059332342681474
1,-0.381045528,-0.608220227,-0.816220871
0,0.778263353,-0.342079121,-0.791265821
0,0.537315331,-0.321225981,0.3631957427104748
0,-1.125219557,-1.557110488,-2.789180687
0,-0.735726781,-1.078667236,-2.547189605
1,-0.796139238,-0.231591604,0.3284021143560034
1,-0.104404446,0.7461467981780502,-0.029555248
0,-0.232653793,0.066225281,-0.423995888
0,0.9631279656288612,0.41108453140131707,1.1227507625313182
0,0.031773048755203884,-1.778459313,-1.69189153
0,1.6692203933063483,-0.626862394,0.82527172
0,-0.301670122,0.706269598,1.5172652723492772
1,-1.01682572,1.633913132584345,0.4033563690976567
1,-0.792324073,0.7016466597515558,0.4310887953802422
0,0.8401915901707732,0.5339889001459934,2.921513385147162
0,-1.337181064,-0.955354234,-2.791408759
0,-0.922884248,-0.690302355,-1.992964499
0,1.723695216403694,0.8432765842289526,2.5136900553493717
0,-0.57526513,-0.434484983,-0.726403394
1,-1.976300757,1.007711678424263,-0.126761354
0,0.20860914447923296,-1.878150376,-2.869260207
1,1.3978182474868617,1.2365525854960535,2.2919834266393697
1,1.0100069440326245,2.210787176391362,4.097983168467598
1,-0.597031532,2.391101325905823,2.0528901705034297
1,0.7698124203167277,1.931520407527261,2.9460135337406914
1,-0.376332201,2.5018095722354095,4.256956525
1,-0.001245914,0.7317351988244782,2.171391848700665
1,-0.206597095,1.1869520730611478,1.334961680367042
0,-1.005611887,-0.245240428,-0.369565526
1,-1.011807808,1.4382074798728752,0.41188106735417473
0,0.4972948396844455,-1.023947745,-0.83001265
0,1.8723999101722966,0.7329679124971237,2.727577237167356
1,0.39631725752553276,0.7075642698333415,2.753335841907936
0,-0.566970989,0.33144272163866795,2.5693609541254885
1,-0.467435506,1.1669359910872623,2.7115990483792443
1,1.8895879509501425,0.6454118695357927,2.148864594740861
0,-0.204490571,-1.122609369,-1.324946612
0,1.445173235953665,-1.061139195,2.111573282182989
0,0.28254320140079586,-1.621892883,-0.865220294
0,-0.167980528,0.3605214491004782,-0.834148319
0,0.017000802,0.9768094074888058,3.0631421849959297
0,-1.638427527,0.3445019997008906,-2.321010456
1,0.9772782418087269,1.694743795656206,3.7730400333273533
0,-0.006052564,0.8085883195847914,0.44547033459461904
1,-0.406151232,-0.341694655,-1.171072239
1,1.8706511005719106,0.802241127,2.784256889245133
1,-0.669623199,0.7643500626944227,0.2869364787637715
0,-0.319158287,-1.629630503,-3.105585205
1,-0.2593067,2.4509467944487753,5.370506827607285
1,0.2572049342336057,2.3139285594371373,3.9710576112259868
0,-0.670208286,-0.497602621,-2.018789439
1,-0.29528059,1.8653033764004938,3.787972019602581
1,0.32290524817105865,0.5608254103664179,-0.397899198
1,-0.729278008,2.055544914575771,3.313522388934563
1,-0.987207384,0.15204230953066566,-2.160543672
1,-0.159893633,3.1317913093725736,4.528254815
0,-1.59645481,1.0643506216522762,0.1531530132282534
0,-0.32540374,-0.245499187,-0.206468239
0,0.5215815801108349,-1.130604274,-1.26309476
1,0.526615039,0.16352031435313208,1.3393370777005793
0,-0.340435863,-0.430375501,-1.40535562
1,0.8485550899422939,2.093794676364178,4.812737352032208
1,-0.514077668,1.8023721715032708,1.7028361336446198
0,-1.709924049,0.8634200113118591,-3.731264837
1,-0.529257018,1.0020869330581093,0.46734176323023835
1,-0.333043767,-0.844505258,-0.966134661
0,0.2853402203270259,-0.694142752,0.5355899316329007
0,0.24797589198915646,-0.089480266,0.26237548950452183
1,0.32946576687363527,0.44946836080541486,1.7470163497594857
1,-0.464502319,0.6494951548660224,0.5471040323722104
0,1.0120660061085869,1.8608226594583952,4.090464921782341
0,-0.189639185,-0.107129926,-0.614338295
0,-1.246850741,0.020207453,-0.324573379
0,-0.666269194,0.14273773296902584,1.1964432465811665
0,-1.290274981,0.085955816,-0.992231637
1,0.215875316,0.95957664,1.856546423472763
0,-0.503275024,-1.270813966,-2.311637221
1,-1.622099915,0.7159059038825539,-0.140983778
1,-0.8799093,-0.337215035,-1.837087169
0,1.855476788878788,0.7471658573269337,2.0947811306362234
0,1.3505115656918216,-1.775278474,-1.617233035
1,0.37081952746135305,2.9366996113760866,5.588285215910764
0,-0.531119205,0.12433338847142177,-0.23905814
0,-2.305713187,0.074929606,-2.64927167
0,-0.525270328,0.5674493391370122,-0.051236628
0,1.0439843167807283,-0.416464005,0.5824339039793273
1,0.7371985502820809,0.7954004673649033,2.0651787622379354
0,0.5166067009676182,0.23589190310857766,1.616431656134783
1,0.11474368131729555,1.3894264431256407,1.7116060052396265
0,-0.697535534,1.632802854,1.6112709068981153
1,-0.915885614,0.7238811812575923,0.7054995959220456
0,0.3079544373723886,1.098320736776283,2.8935280925353783
0,-2.089019454,-0.285015106,-3.539532266
0,-0.23509661,2.2944783963383477,4.825883635994938
1,-0.67764862,0.9426156615730253,2.3056304314928004
0,-0.659319869,-0.313139472,-2.118829619
0,-1.301359396,0.4224272515283557,-3.962218358
1,0.3241016388576539,-0.273580442,-0.216616522
1,-0.547232344,1.5085514298615152,1.7387210229159102
1,0.19807355027885565,1.9628285035876512,1.8461080555004905
0,-0.549502928,0.13106404102770536,-0.486026513
0,-0.754133925,-0.613368974,-3.083322628
1,-0.14242459,1.451693395047057,1.4975631607480575
0,-0.329323919,-1.279578244,-2.412804204
0,-1.050729749,-0.186002544,-0.97615566
0,-1.048440837,0.8965739545403452,0.6284374240722903
1,1.4557851021427497,3.279466145217251,6.401500528852157
0,-0.588619344,1.2723587472164872,2.0803957504187123
0,-0.152808107,-1.195552731,-1.69885357
0,-1.298671039,0.3071958415923758,-1.37807961
0,1.1406492234041978,1.5633693821464154,4.397673214315348
1,1.414419486983205,0.3235002116661829,4.749816347626553
1,1.4279529344522095,1.3804491799396517,2.6983478096118696
0,0.4084550184194487,-0.171212859,0.4113717968912919
1,0.1581576536630982,2.5764745914849203,3.6033610546894947
0,-0.259934626,0.39567223462717843,1.0445416288935012
1,-0.761439947,1.9653992723521236,3.532286522672528
